sale_id,sale_date,sale_time,store_id,store_name,region,country,product_id,product_name,category,quantity,unit_price,discount_pct,total_amount,channel,payment_method,customer_id
28937f96-58dd-4c5c-9384-9afba9182727,2024-01-01,09:46:57,ST003,London Oxford,Europe,UK,SKU007,Tennis Racket,Equipment,4,149.99,0.25,599.96,mobile_app,debit_card,CUST001172
d1d16412-a7a2-4013-a57b-3ab25726688d,2024-01-01,10:17:19,ST005,New York SoHo,Americas,US,SKU003,Yoga Mat,Accessories,4,39.99,0,159.96,online,mobile_pay,CUST000299
4625d918-2020-428e-a707-286d02561092,2024-01-01,14:19:30,ST001,Paris Centre,Europe,FR,SKU003,Yoga Mat,Accessories,4,39.99,0,159.96,in_store,cash,CUST000516
d7621546-f9c6-4fcc-a0b5-3def833c9293,2024-01-01,09:08:19,ST002,Casablanca Mall,Africa,MA,SKU008,Hiking Boots,Footwear,2,143.99,0.1,287.98,in_store,mobile_pay,CUST000681
d40aab13-d104-4bfe-85aa-0ae931db570a,2024-01-01,13:27:52,ST005,New York SoHo,Americas,US,SKU007,Tennis Racket,Equipment,3,179.99,0.1,539.97,mobile_app,debit_card,CUST000616
17091d22-e1b3-4184-8b8f-5797039981dd,2024-01-01,13:11:25,ST003,London Oxford,Europe,UK,SKU010,Cycling Jersey,Apparel,2,67.49,0.1,134.98,online,cash,CUST001506
01060d82-9371-4a31-8864-5644183ace42,2024-01-01,14:17:52,ST004,Berlin Mitte,Europe,DE,SKU010,Cycling Jersey,Apparel,2,74.99,0,149.98,online,cash,CUST000234
6e4db464-57ce-4652-b494-618ec9b0a2fd,2024-01-01,20:35:01,ST005,New York SoHo,Americas,US,SKU004,Water Bottle,Accessories,2,19.99,0.2,39.98,mobile_app,mobile_pay,CUST001932
16085335-da6d-4678-af72-18c6e38409a4,2024-01-01,19:04:52,ST002,Casablanca Mall,Africa,MA,SKU008,Hiking Boots,Footwear,3,119.99,0.25,359.97,online,mobile_pay,CUST000286
cfa83237-49fd-4d19-b9e3-7e1939083c04,2024-01-01,10:45:27,ST003,London Oxford,Europe,UK,SKU004,Water Bottle,Accessories,3,19.99,0.2,59.97,online,credit_card,CUST000920
be08e714-1d51-4d20-978e-290a15eb373a,2024-01-01,16:59:58,ST005,New York SoHo,Americas,US,SKU008,Hiking Boots,Footwear,4,135.99,0.15,543.96,mobile_app,mobile_pay,CUST001114
c56d6aea-a998-402e-9e50-12fe25d305bc,2024-01-01,20:15:42,ST001,Paris Centre,Europe,FR,SKU006,Gym Bag,Accessories,1,59.99,0,59.99,mobile_app,cash,CUST000341
f2b279ab-b97e-4c0b-9ac1-fa55698bdfb6,2024-01-01,13:50:27,ST005,New York SoHo,Americas,US,SKU001,Running Shoes,Footwear,4,97.49,0.25,389.96,in_store,credit_card,CUST000202
b6f321e9-f433-4d60-80e1-8370a7c93d3e,2024-01-01,13:25:29,ST003,London Oxford,Europe,UK,SKU004,Water Bottle,Accessories,2,22.49,0.1,44.98,mobile_app,debit_card,CUST000707
caf50a45-5129-4bc8-ad97-e35d4046b592,2024-01-01,14:58:05,ST001,Paris Centre,Europe,FR,SKU008,Hiking Boots,Footwear,1,159.99,0,159.99,in_store,debit_card,CUST000714
47ae49ba-5dc5-478a-9701-79948be9779b,2024-01-01,11:33:30,ST003,London Oxford,Europe,UK,SKU006,Gym Bag,Accessories,4,44.99,0.25,179.96,online,mobile_pay,CUST000200
b5c9da0a-d1af-4531-afa1-4f6ce2ee8769,2024-01-01,12:02:51,ST004,Berlin Mitte,Europe,DE,SKU008,Hiking Boots,Footwear,3,159.99,0,479.97,mobile_app,credit_card,CUST000047
c839f649-5636-4e29-9c9f-4388f9bfaf9b,2024-01-01,11:33:11,ST003,London Oxford,Europe,UK,SKU002,Sport Jacket,Apparel,2,71.99,0.2,143.98,mobile_app,debit_card,CUST000678
adb9330a-f441-40bd-bcc9-ce6ac82d4d80,2024-01-01,20:25:40,ST005,New York SoHo,Americas,US,SKU007,Tennis Racket,Equipment,4,199.99,0,799.96,in_store,debit_card,CUST001312
3c4b76f1-421d-480c-9e85-afc12a575914,2024-01-01,17:56:12,ST004,Berlin Mitte,Europe,DE,SKU007,Tennis Racket,Equipment,1,159.99,0.2,159.99,online,mobile_pay,CUST000797
45b714e9-e889-4bfa-ab71-87c9d1519c58,2024-01-01,20:45:51,ST001,Paris Centre,Europe,FR,SKU004,Water Bottle,Accessories,2,24.99,0,49.98,in_store,credit_card,CUST001638
75318c2d-018e-40ef-98a9-1ea478ecc610,2024-01-01,11:29:07,ST005,New York SoHo,Americas,US,SKU003,Yoga Mat,Accessories,3,39.99,0,119.97,online,mobile_pay,CUST001081
9b0a1100-b6f3-4a40-8c1e-58ca5702bd09,2024-01-01,14:37:07,ST003,London Oxford,Europe,UK,SKU010,Cycling Jersey,Apparel,4,63.74,0.15,254.96,online,cash,CUST001732
5ff63c83-198d-4a82-8eef-59e4359743ea,2024-01-01,18:45:51,ST004,Berlin Mitte,Europe,DE,SKU010,Cycling Jersey,Apparel,2,56.24,0.25,112.48,online,credit_card,CUST001377
42c6cd5c-eeb8-47f1-b02a-dbe9024310d3,2024-01-01,12:07:11,ST002,Casablanca Mall,Africa,MA,SKU006,Gym Bag,Accessories,1,59.99,0,59.99,online,debit_card,CUST001047
a6d0fd07-5666-4082-bfcb-fb4d8c6336dc,2024-01-01,14:27:11,ST004,Berlin Mitte,Europe,DE,SKU007,Tennis Racket,Equipment,2,169.99,0.15,339.98,online,debit_card,CUST001137
3bb61953-1a69-4a2d-91cb-6c7503b1c2a4,2024-01-01,10:20:53,ST002,Casablanca Mall,Africa,MA,SKU008,Hiking Boots,Footwear,3,159.99,0,479.97,online,credit_card,CUST001773
ecf9ed90-140b-4fe0-bdcc-9228a7c2988d,2024-01-01,11:52:24,ST003,London Oxford,Europe,UK,SKU001,Running Shoes,Footwear,4,129.99,0,519.96,mobile_app,mobile_pay,CUST000838
bafbf7eb-89da-4137-b040-e3c9cad916dd,2024-01-01,10:05:36,ST004,Berlin Mitte,Europe,DE,SKU007,Tennis Racket,Equipment,4,179.99,0.1,719.96,in_store,debit_card,CUST000599
f3d4b587-4eac-4d2b-8722-73120e7c60a3,2024-01-01,12:10:49,ST001,Paris Centre,Europe,FR,SKU005,Training Shorts,Apparel,2,42.49,0.15,84.98,online,mobile_pay,CUST001126
851bc61f-ade7-4350-8cca-6fe15e3e1ede,2024-01-01,20:34:52,ST005,New York SoHo,Americas,US,SKU002,Sport Jacket,Apparel,1,89.99,0,89.99,online,credit_card,CUST001557
70b9e09f-b75b-4a3c-b2f8-69c0674577da,2024-01-01,09:47:53,ST004,Berlin Mitte,Europe,DE,SKU009,Swim Goggles,Accessories,2,17.99,0.1,35.98,mobile_app,debit_card,CUST000610
6d2bb91d-c1d0-42bf-b953-7259719b872f,2024-01-01,21:52:05,ST001,Paris Centre,Europe,FR,SKU008,Hiking Boots,Footwear,3,159.99,0,479.97,online,credit_card,CUST001589
4bd408b0-7db9-41ee-b662-ee315d370ff2,2024-01-01,19:39:40,ST002,Casablanca Mall,Africa,MA,SKU004,Water Bottle,Accessories,3,18.74,0.25,56.22,online,debit_card,CUST001262
bf4082cb-c5f5-4e09-bcbb-f9c9dbf5ed0a,2024-01-01,08:36:22,ST002,Casablanca Mall,Africa,MA,SKU004,Water Bottle,Accessories,2,18.74,0.25,37.48,mobile_app,cash,CUST001223
398cf619-7adf-409f-8a4f-909a2bfed961,2024-01-01,12:18:36,ST005,New York SoHo,Americas,US,SKU003,Yoga Mat,Accessories,3,31.99,0.2,95.97,online,credit_card,CUST000278
1d3efea7-efae-48a9-8021-586d95b1bba7,2024-01-01,18:08:44,ST004,Berlin Mitte,Europe,DE,SKU001,Running Shoes,Footwear,3,97.49,0.25,292.47,in_store,debit_card,CUST000300
718e984f-a0cf-4162-8c08-0b6918bc2723,2024-01-01,10:36:40,ST003,London Oxford,Europe,UK,SKU004,Water Bottle,Accessories,4,22.49,0.1,89.96,online,mobile_pay,CUST000769
2da654b8-0221-4f5b-b2be-8cb00d9ba0bf,2024-01-01,16:47:17,ST004,Berlin Mitte,Europe,DE,SKU002,Sport Jacket,Apparel,1,80.99,0.1,80.99,mobile_app,cash,CUST000932
1d519d7c-603f-4bd7-a34f-d72067a4c677,2024-01-01,20:54:46,ST004,Berlin Mitte,Europe,DE,SKU006,Gym Bag,Accessories,1,44.99,0.25,44.99,in_store,mobile_pay,CUST001301
b63e2d4c-ce02-4853-80d8-a2e5d0e010c6,2024-01-01,14:52:13,ST003,London Oxford,Europe,UK,SKU002,Sport Jacket,Apparel,4,89.99,0,359.96,online,cash,CUST000662
61b5a27c-1ec6-4c99-a0c1-d5863939243e,2024-01-01,21:31:50,ST003,London Oxford,Europe,UK,SKU006,Gym Bag,Accessories,2,50.99,0.15,101.98,online,credit_card,CUST000095
6a08ed38-ab4a-46c8-a182-b4f97eb5ce17,2024-01-01,21:10:28,ST001,Paris Centre,Europe,FR,SKU008,Hiking Boots,Footwear,1,159.99,0,159.99,online,credit_card,CUST001963
b27e3851-1362-4a2c-b691-c736e9432dc8,2024-01-01,12:10:55,ST004,Berlin Mitte,Europe,DE,SKU004,Water Bottle,Accessories,2,19.99,0.2,39.98,online,credit_card,CUST001341
310c38e1-cd57-4813-94a6-e38b0526ba2b,2024-01-01,18:57:41,ST003,London Oxford,Europe,UK,SKU005,Training Shorts,Apparel,1,49.99,0,49.99,in_store,credit_card,CUST000812
d4584394-6f2a-4609-8d89-38e2a02c5a8f,2024-01-01,09:45:06,ST003,London Oxford,Europe,UK,SKU004,Water Bottle,Accessories,4,19.99,0.2,79.96,in_store,debit_card,CUST000977
7f230e54-fc3d-4aa6-acd9-04c03c7b6606,2024-01-01,18:28:00,ST001,Paris Centre,Europe,FR,SKU003,Yoga Mat,Accessories,2,33.99,0.15,67.98,in_store,cash,CUST001674
a109f929-d6ab-4fcc-a147-ecd57f9cfaf1,2024-01-01,09:14:24,ST001,Paris Centre,Europe,FR,SKU007,Tennis Racket,Equipment,2,179.99,0.1,359.98,in_store,credit_card,CUST000212
f9a8a7a5-3040-437b-b579-86bdf9a7a9f3,2024-01-01,14:49:52,ST003,London Oxford,Europe,UK,SKU006,Gym Bag,Accessories,3,59.99,0,179.97,in_store,debit_card,CUST000141
be97cd6c-59d2-42a0-975a-80109990674f,2024-01-01,18:10:28,ST005,New York SoHo,Americas,US,SKU010,Cycling Jersey,Apparel,1,63.74,0.15,63.74,online,debit_card,CUST001287
3e550e67-bf4a-40f6-8393-d0193cfbf5f2,2024-01-01,11:05:57,ST002,Casablanca Mall,Africa,MA,SKU007,Tennis Racket,Equipment,4,149.99,0.25,599.96,in_store,debit_card,CUST001542
c699b9b2-8de9-423a-9080-734f522be20d,2024-01-01,14:20:50,ST001,Paris Centre,Europe,FR,SKU010,Cycling Jersey,Apparel,4,74.99,0,299.96,in_store,debit_card,CUST000568
ee0425a6-5f93-4b84-b2c8-a42f2db4dd16,2024-01-01,19:01:54,ST001,Paris Centre,Europe,FR,SKU004,Water Bottle,Accessories,3,18.74,0.25,56.22,mobile_app,cash,CUST000421
7a166e8b-5972-4d1b-b17b-54b096e41bbd,2024-01-01,14:18:41,ST005,New York SoHo,Americas,US,SKU010,Cycling Jersey,Apparel,2,59.99,0.2,119.98,in_store,debit_card,CUST001014
621f220a-2d9b-46c1-9f1d-f5629434b032,2024-01-01,18:38:04,ST004,Berlin Mitte,Europe,DE,SKU002,Sport Jacket,Apparel,2,80.99,0.1,161.98,mobile_app,credit_card,CUST000740
3b5900a3-380e-46e6-b56c-8092fd567653,2024-01-01,21:36:26,ST003,London Oxford,Europe,UK,SKU003,Yoga Mat,Accessories,4,29.99,0.25,119.96,online,debit_card,CUST001563
3bdb049a-4ee4-477f-b28b-87356ea708e8,2024-01-01,09:00:16,ST004,Berlin Mitte,Europe,DE,SKU002,Sport Jacket,Apparel,1,76.49,0.15,76.49,in_store,credit_card,CUST001890
233265d6-1d2a-416c-a5f2-6b83cb51aac9,2024-01-01,19:32:49,ST001,Paris Centre,Europe,FR,SKU007,Tennis Racket,Equipment,3,159.99,0.2,479.97,online,mobile_pay,CUST001438
1fc26dbf-0234-43a7-acd5-6737f0d1d392,2024-01-01,09:19:05,ST004,Berlin Mitte,Europe,DE,SKU002,Sport Jacket,Apparel,2,89.99,0,179.98,mobile_app,debit_card,CUST001996
c19c3974-ca96-44ca-b1a3-851c40c303cf,2024-01-01,17:40:48,ST002,Casablanca Mall,Africa,MA,SKU009,Swim Goggles,Accessories,3,17.99,0.1,53.97,mobile_app,credit_card,CUST000636
d2493537-29f6-498f-9e3b-67ef02469ffb,2024-01-01,09:59:27,ST004,Berlin Mitte,Europe,DE,SKU004,Water Bottle,Accessories,1,24.99,0,24.99,in_store,mobile_pay,CUST001254
e418025c-1a29-48b3-8521-64f06315bdab,2024-01-01,19:42:47,ST005,New York SoHo,Americas,US,SKU001,Running Shoes,Footwear,3,103.99,0.2,311.97,in_store,credit_card,CUST000026
2b76e409-eea7-478a-87fd-181ff8de8924,2024-01-01,13:33:33,ST002,Casablanca Mall,Africa,MA,SKU001,Running Shoes,Footwear,2,116.99,0.1,233.98,mobile_app,cash,CUST000342
94a24208-a8ed-473b-aec9-b3ce358fb11c,2024-01-01,09:49:57,ST003,London Oxford,Europe,UK,SKU003,Yoga Mat,Accessories,3,31.99,0.2,95.97,in_store,cash,CUST001653
108cfaa7-2c26-4d11-860e-4b75570dc959,2024-01-01,19:36:40,ST004,Berlin Mitte,Europe,DE,SKU005,Training Shorts,Apparel,1,49.99,0,49.99,in_store,mobile_pay,CUST000933
1079a044-ea29-47f3-abb8-012962fe34fe,2024-01-01,21:36:10,ST005,New York SoHo,Americas,US,SKU006,Gym Bag,Accessories,1,53.99,0.1,53.99,online,debit_card,CUST000523
2660261a-3544-4e2c-97ab-27c147d2114d,2024-01-01,19:32:00,ST001,Paris Centre,Europe,FR,SKU010,Cycling Jersey,Apparel,1,74.99,0,74.99,in_store,credit_card,CUST000501
9a97bc4e-895e-4cd1-8d4d-86e0c0a94669,2024-01-01,10:11:59,ST001,Paris Centre,Europe,FR,SKU008,Hiking Boots,Footwear,3,143.99,0.1,431.97,in_store,mobile_pay,CUST000460
3c648480-be48-4224-b8d6-5cb302cae48e,2024-01-01,13:17:52,ST003,London Oxford,Europe,UK,SKU004,Water Bottle,Accessories,4,19.99,0.2,79.96,in_store,cash,CUST000245
b3b9cb45-6cc0-438d-9901-8c4a13b17153,2024-01-01,20:33:02,ST005,New York SoHo,Americas,US,SKU001,Running Shoes,Footwear,2,129.99,0,259.98,online,credit_card,CUST001797
382d40a9-1682-4bbc-ad72-445bdc0b8e30,2024-01-01,09:35:29,ST004,Berlin Mitte,Europe,DE,SKU005,Training Shorts,Apparel,3,49.99,0,149.97,in_store,cash,CUST000411
e9b6b4ec-7482-4764-8a5b-da7262240669,2024-01-01,17:15:29,ST003,London Oxford,Europe,UK,SKU010,Cycling Jersey,Apparel,3,59.99,0.2,179.97,online,mobile_pay,CUST001583
d5365dfc-8c55-433d-8047-67d183fdd7f7,2024-01-01,08:59:26,ST002,Casablanca Mall,Africa,MA,SKU009,Swim Goggles,Accessories,2,19.99,0,39.98,in_store,debit_card,CUST001110
883d8197-1af2-4ee5-85e1-a94bb308d047,2024-01-01,20:42:24,ST003,London Oxford,Europe,UK,SKU001,Running Shoes,Footwear,3,129.99,0,389.97,mobile_app,cash,CUST000213
543e6c4a-f2e2-456b-b36e-8ee238f57380,2024-01-01,15:03:09,ST002,Casablanca Mall,Africa,MA,SKU009,Swim Goggles,Accessories,2,17.99,0.1,35.98,mobile_app,cash,CUST000191
7b46d79f-c6a2-4845-bbca-3ceb9e090aa3,2024-01-01,13:29:47,ST001,Paris Centre,Europe,FR,SKU004,Water Bottle,Accessories,4,19.99,0.2,79.96,in_store,credit_card,CUST001036
5879b5da-c015-4a21-aa19-78fb3bb09c14,2024-01-01,17:03:27,ST002,Casablanca Mall,Africa,MA,SKU007,Tennis Racket,Equipment,1,169.99,0.15,169.99,mobile_app,debit_card,CUST000485
abe06072-7468-4115-87e7-41c71490c13f,2024-01-01,14:44:53,ST003,London Oxford,Europe,UK,SKU005,Training Shorts,Apparel,3,37.49,0.25,112.47,mobile_app,cash,CUST000652
39e412f8-1d88-4518-97c3-3c67b19116c7,2024-01-01,11:08:49,ST004,Berlin Mitte,Europe,DE,SKU005,Training Shorts,Apparel,2,49.99,0,99.98,mobile_app,credit_card,CUST000319
f80c3181-638b-492b-8283-a47daffa36b3,2024-01-01,13:26:07,ST001,Paris Centre,Europe,FR,SKU003,Yoga Mat,Accessories,4,35.99,0.1,143.96,mobile_app,cash,CUST001976
e430b9f4-e9c4-4bd2-a348-52c931282380,2024-01-01,12:54:07,ST002,Casablanca Mall,Africa,MA,SKU008,Hiking Boots,Footwear,3,143.99,0.1,431.97,in_store,debit_card,CUST001654
87d218b4-bedb-411b-bf1d-759ee37caa1c,2024-01-01,21:54:20,ST003,London Oxford,Europe,UK,SKU010,Cycling Jersey,Apparel,1,74.99,0,74.99,in_store,credit_card,CUST001457
0709d156-c9d0-42e5-98e3-ca88da33ca8e,2024-01-01,08:43:19,ST002,Casablanca Mall,Africa,MA,SKU006,Gym Bag,Accessories,4,50.99,0.15,203.96,online,debit_card,CUST000064
32fa0ec8-afa2-47aa-bc89-e12b46ad7955,2024-01-01,15:06:51,ST004,Berlin Mitte,Europe,DE,SKU008,Hiking Boots,Footwear,2,159.99,0,319.98,in_store,credit_card,CUST000025
58c59d0d-f11f-4a82-ae8e-391e6c1dadb6,2024-01-01,21:25:23,ST001,Paris Centre,Europe,FR,SKU004,Water Bottle,Accessories,2,24.99,0,49.98,mobile_app,credit_card,CUST001193
7a9ff125-a727-4a9e-9a21-0c10b369cfa7,2024-01-01,09:12:57,ST005,New York SoHo,Americas,US,SKU005,Training Shorts,Apparel,1,49.99,0,49.99,mobile_app,mobile_pay,CUST001658
689882b3-f3f6-4c4f-8f40-e98b5a44a3f5,2024-01-01,08:29:03,ST002,Casablanca Mall,Africa,MA,SKU002,Sport Jacket,Apparel,3,89.99,0,269.97,in_store,mobile_pay,CUST001683
d5a8f25e-cb4d-4d73-bf38-02f89fb869c5,2024-01-01,18:27:11,ST004,Berlin Mitte,Europe,DE,SKU008,Hiking Boots,Footwear,1,143.99,0.1,143.99,online,debit_card,CUST001861
ecd8f5e2-16d3-4911-8ac1-5245f0b482de,2024-01-01,10:02:39,ST002,Casablanca Mall,Africa,MA,SKU005,Training Shorts,Apparel,3,44.99,0.1,134.97,mobile_app,debit_card,CUST001326
bc1851d4-8a33-4624-bb4b-0aaf3998a6ab,2024-01-01,15:03:05,ST003,London Oxford,Europe,UK,SKU008,Hiking Boots,Footwear,4,135.99,0.15,543.96,online,mobile_pay,CUST000282
b416ad3c-1f42-4230-a0ca-c138d06fcd89,2024-01-01,20:34:50,ST004,Berlin Mitte,Europe,DE,SKU004,Water Bottle,Accessories,2,19.99,0.2,39.98,in_store,mobile_pay,CUST001602
f84aef61-68dc-4c87-96f0-1646b4071c88,2024-01-01,17:32:20,ST003,London Oxford,Europe,UK,SKU008,Hiking Boots,Footwear,4,159.99,0,639.96,online,cash,CUST000369
3cbda609-cba5-4da5-ba21-828ef41b3c5b,2024-01-01,20:49:17,ST001,Paris Centre,Europe,FR,SKU006,Gym Bag,Accessories,2,59.99,0,119.98,in_store,mobile_pay,CUST001085
144fbd07-590d-4f49-a68e-a7d7a44b54a8,2024-01-01,09:15:42,ST003,London Oxford,Europe,UK,SKU010,Cycling Jersey,Apparel,2,74.99,0,149.98,in_store,cash,CUST001093
f41e845b-9109-4b1a-a622-3637bcadae33,2024-01-01,21:54:11,ST001,Paris Centre,Europe,FR,SKU004,Water Bottle,Accessories,4,24.99,0,99.96,in_store,debit_card,CUST001214
c48a1375-4506-4eac-bbdf-ceff139dfa4a,2024-01-01,19:22:36,ST003,London Oxford,Europe,UK,SKU006,Gym Bag,Accessories,1,47.99,0.2,47.99,mobile_app,debit_card,CUST001154
224a38da-db7f-4d34-aa57-b79b6320e9cc,2024-01-01,15:02:05,ST002,Casablanca Mall,Africa,MA,SKU008,Hiking Boots,Footwear,3,159.99,0,479.97,in_store,debit_card,CUST001233
8267a064-9642-49cf-adc9-78cbbdf7e3f8,2024-01-01,13:58:39,ST002,Casablanca Mall,Africa,MA,SKU001,Running Shoes,Footwear,4,129.99,0,519.96,in_store,debit_card,CUST000698
d7232a10-8e8c-489c-9672-5a891189a32a,2024-01-01,10:37:45,ST002,Casablanca Mall,Africa,MA,SKU006,Gym Bag,Accessories,1,59.99,0,59.99,in_store,credit_card,CUST001734
a0af39ed-ff0a-4c00-98a4-a9f0feecd0c0,2024-01-01,19:42:25,ST005,New York SoHo,Americas,US,SKU006,Gym Bag,Accessories,1,59.99,0,59.99,mobile_app,credit_card,CUST000690
e56c42cf-86f9-43c3-8e7e-6b9c1a4f5f25,2024-01-01,19:27:50,ST003,London Oxford,Europe,UK,SKU006,Gym Bag,Accessories,2,59.99,0,119.98,mobile_app,mobile_pay,CUST001330
6608dac4-1a15-40ee-88eb-9dde8c99b732,2024-01-01,18:37:52,ST003,London Oxford,Europe,UK,SKU003,Yoga Mat,Accessories,3,39.99,0,119.97,in_store,mobile_pay,CUST000629
d2c761d1-36a9-487e-b186-a938f35f8862,2024-01-01,08:44:36,ST003,London Oxford,Europe,UK,SKU003,Yoga Mat,Accessories,2,31.99,0.2,63.98,online,credit_card,CUST000373
8327b6f6-d097-48e2-9a08-c9b8f6547751,2024-01-01,17:06:59,ST005,New York SoHo,Americas,US,SKU006,Gym Bag,Accessories,2,47.99,0.2,95.98,online,debit_card,CUST000679
093d6ab7-a036-44eb-94df-d9ac3fdf73c8,2024-01-01,10:40:56,ST001,Paris Centre,Europe,FR,SKU004,Water Bottle,Accessories,3,24.99,0,74.97,in_store,cash,CUST000915
adec05c3-b660-45dc-98b7-e04a49e9523a,2024-01-01,19:04:22,ST001,Paris Centre,Europe,FR,SKU005,Training Shorts,Apparel,2,49.99,0,99.98,online,credit_card,CUST001476
229a6d96-bf5c-4c47-95a3-5a934e78c196,2024-01-01,19:26:10,ST001,Paris Centre,Europe,FR,SKU001,Running Shoes,Footwear,4,116.99,0.1,467.96,online,mobile_pay,CUST001806
24e34b9d-6e07-4656-8672-9964b7bca6a0,2024-01-01,21:30:50,ST004,Berlin Mitte,Europe,DE,SKU006,Gym Bag,Accessories,4,59.99,0,239.96,mobile_app,debit_card,CUST000334
d2e010fa-4f86-4149-bcdf-4a2810740350,2024-01-01,08:20:16,ST004,Berlin Mitte,Europe,DE,SKU002,Sport Jacket,Apparel,1,89.99,0,89.99,in_store,credit_card,CUST000701
80185b33-a606-4a4f-900a-40c82989d767,2024-01-01,09:35:57,ST002,Casablanca Mall,Africa,MA,SKU007,Tennis Racket,Equipment,2,159.99,0.2,319.98,in_store,cash,CUST001217
c77d1689-1ee0-4361-b37a-31bc58f9c9c2,2024-01-01,18:10:38,ST005,New York SoHo,Americas,US,SKU008,Hiking Boots,Footwear,1,143.99,0.1,143.99,online,debit_card,CUST000110
edb30159-2815-4da8-b95c-8102d7b8acd6,2024-01-01,14:44:35,ST001,Paris Centre,Europe,FR,SKU006,Gym Bag,Accessories,2,59.99,0,119.98,mobile_app,cash,CUST001353
dbde230b-785a-4194-a6db-cd9e9b8cf09e,2024-01-01,08:25:36,ST003,London Oxford,Europe,UK,SKU005,Training Shorts,Apparel,2,49.99,0,99.98,mobile_app,mobile_pay,CUST000315
de8dfd92-61a7-418c-94d1-bb6a83f2cb0e,2024-01-01,09:18:52,ST001,Paris Centre,Europe,FR,SKU006,Gym Bag,Accessories,1,53.99,0.1,53.99,mobile_app,mobile_pay,CUST000409
5ef43c86-a280-4846-8dc1-f2d97c615976,2024-01-01,18:18:05,ST001,Paris Centre,Europe,FR,SKU001,Running Shoes,Footwear,2,129.99,0,259.98,online,credit_card,CUST000632
e4817eaf-4714-4cf7-9db4-63246605af90,2024-01-01,12:05:41,ST004,Berlin Mitte,Europe,DE,SKU008,Hiking Boots,Footwear,4,127.99,0.2,511.96,mobile_app,mobile_pay,CUST000379
05757c76-dc02-4eeb-951b-7e492f07fa0e,2024-01-01,15:02:16,ST003,London Oxford,Europe,UK,SKU007,Tennis Racket,Equipment,3,199.99,0,599.97,online,mobile_pay,CUST000540
bfe9b218-1e44-4e5b-a933-4250d47bf207,2024-01-01,20:44:42,ST002,Casablanca Mall,Africa,MA,SKU005,Training Shorts,Apparel,1,49.99,0,49.99,in_store,credit_card,CUST001369
322b8870-33f0-4455-9276-0b925289327d,2024-01-01,17:14:35,ST003,London Oxford,Europe,UK,SKU009,Swim Goggles,Accessories,4,14.99,0.25,59.96,in_store,mobile_pay,CUST001677
23a4afc4-69d7-47df-996b-e490a85104fa,2024-01-01,11:30:19,ST005,New York SoHo,Americas,US,SKU007,Tennis Racket,Equipment,4,169.99,0.15,679.96,in_store,mobile_pay,CUST001849
750a046f-8b3f-413b-9bde-da7957c6868e,2024-01-01,20:28:11,ST001,Paris Centre,Europe,FR,SKU009,Swim Goggles,Accessories,2,19.99,0,39.98,in_store,debit_card,CUST001656
031a76c2-d278-46c1-93bf-ba0affada68e,2024-01-01,09:43:27,ST002,Casablanca Mall,Africa,MA,SKU003,Yoga Mat,Accessories,1,35.99,0.1,35.99,in_store,debit_card,CUST001709
7d838d4b-2ec4-4b5c-a5dc-a83458a59ff6,2024-01-01,20:04:05,ST005,New York SoHo,Americas,US,SKU005,Training Shorts,Apparel,3,39.99,0.2,119.97,online,mobile_pay,CUST001131
a7fcaf68-4d50-4ec4-8970-222fb4436f21,2024-01-01,08:50:44,ST003,London Oxford,Europe,UK,SKU005,Training Shorts,Apparel,4,37.49,0.25,149.96,mobile_app,mobile_pay,CUST000231
fa77ff66-2ef4-46b1-9144-41b3157c7e91,2024-01-01,17:37:48,ST004,Berlin Mitte,Europe,DE,SKU003,Yoga Mat,Accessories,2,33.99,0.15,67.98,in_store,credit_card,CUST001153
83402652-dff9-4edf-bee9-efc1b14eb1df,2024-01-01,12:24:41,ST001,Paris Centre,Europe,FR,SKU005,Training Shorts,Apparel,3,44.99,0.1,134.97,online,mobile_pay,CUST000077
221c5378-fdea-401f-b849-c5e8c265fed5,2024-01-01,17:38:43,ST002,Casablanca Mall,Africa,MA,SKU005,Training Shorts,Apparel,4,49.99,0,199.96,mobile_app,mobile_pay,CUST000080
80bb9b1f-c468-43cb-bb9c-f335904636a6,2024-01-01,19:30:58,ST004,Berlin Mitte,Europe,DE,SKU006,Gym Bag,Accessories,2,59.99,0,119.98,online,cash,CUST000042
b1991ff4-72da-4f0e-84ff-5d70e5101fcd,2024-01-01,21:31:54,ST003,London Oxford,Europe,UK,SKU005,Training Shorts,Apparel,3,49.99,0,149.97,mobile_app,credit_card,CUST001992
b7b5541b-b30c-4ccc-94be-3065150299a4,2024-01-01,15:49:52,ST002,Casablanca Mall,Africa,MA,SKU003,Yoga Mat,Accessories,3,31.99,0.2,95.97,online,cash,CUST001493
fcf9c557-16ba-489f-9bee-711a013d60c4,2024-01-01,15:13:58,ST004,Berlin Mitte,Europe,DE,SKU010,Cycling Jersey,Apparel,1,74.99,0,74.99,online,mobile_pay,CUST001556
902cead6-554b-4ffe-8f48-a24e93936aa6,2024-01-01,20:10:04,ST005,New York SoHo,Americas,US,SKU006,Gym Bag,Accessories,1,50.99,0.15,50.99,online,mobile_pay,CUST000278
c4404e90-c615-4dd8-8495-f1fd0cbf8429,2024-01-01,11:56:53,ST005,New York SoHo,Americas,US,SKU010,Cycling Jersey,Apparel,1,74.99,0,74.99,in_store,credit_card,CUST000511
